COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,osm,safe,str,wikidata
,0662102324,0661101427,371875,32704,32713,0662102324,BISTRIŢA-NĂSĂUD,,,260,GRĂDINIȚA CU PROGRAM NORMAL BUDACU DE JOS,GRADINITA CU PROGRAM NORMAL,BUDACU DE JOS,,0,Principală,
,3462103189,3461101341,,153106,153115,3462103189,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL IZVOARELE,GRADINITA CU PROGRAM NORMAL,IZVOARELE,,0,,
4566640,3161101083,,1120429,139704,139713,3161101083,SĂLAJ,47.1851780782057,23.0579901646382,3,"ȘCOALA GIMNAZIALĂ ""GHEORGHE LAZĂR"" ZALĂU",SCOALA GENERALA GHEORGHE LAZAR,ZALĂU,,1,Lazăr Gheorghe,
29034451,2661108316,,602559,115600,115619,2661108316,MUREŞ,,,85,ȘCOALA GIMNAZIALĂ BĂLA,SCOALA GENERALA,BĂLA,,0,PRINCIPALA,
4400964,4061100375,,765260,179132,179169,4061100375,MUNICIPIUL BUCUREŞTI,,,12,"Colegiul Tehnic ""Anghel Saligny""",COLEGIUL TEHNIC ANGHEL SALIGNY,BUCUREŞTI SECTORUL 3,,0,"Grigorescu Nicolae, pictor",
20405122,3761104986,,727933,161945,161954,3761104986,VASLUI,46.640880801499,27.7360693178032,,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 3, MUN. VASLUI",GRADINITA CU PROGRAM PRELUNGIT NR 3,VASLUI,,1,,
,3562100126,3561106159,707866,155243,155252,3562100126,TIMIŞ,45.7634729812304,21.2463029401622,,GRADINITA CU PROGRAM PRELUNGIT NR.48 MUN.TIMISOARA,GRADINITA CU PROGRAM PRELUNGIT NR 48,TIMIŞOARA,,1,,
,1462101572,1461100232,460080,64773,64808,1462101572,COVASNA,,,156,Grădinița cu Program Normal Bita,GRADINITA CU PROGRAM NORMAL,BITA,,0,Principală,
26702696,0861101849,,1144217,40198,40205,0861101849,BRAŞOV,45.6551252780434,25.6244517437936,2,Școala Gimnazială Nr. 27 'Anatol Ghermanschi' Brașov,SCOALA GENERALA NR 27 ANATOL GHERMANSCHI,BRAŞOV,,1,MARGARITARELOR,
4240731,3261102562,,320675855,143619,143628,3261102562,SIBIU,46.1682922673232,24.330585353525,,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA MEDIAS,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA,MEDIAŞ,,0,PISCULUI NR 8,
,1062105297,1061104129,413477,45245,45290,1062105297,BUZĂU,,,,ŞCOALA GIMNAZIALĂ SAT PLEŞI COMUNA BISOCA,SCOALA GENERALA COMUNA BISOCA,PLEŞI,,0,,
,0762103346,0761104487,,37459,37468,0762103346,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 1 GORBANESTI,GRADINITA CU PROGRAM NORMAL NR 1,GORBĂNEŞTI,,0,GORBANESTI,
4652740,3461100833,,1182623,151905,151914,3461100833,TELEORMAN,45.75788257,21.22677684,7,LICEUL TEORETIC VIDELE,LICEUL TEORETIC,VIDELE,,0,REPUBLICII,Q1991332
,3362102244,3361100016,,150356,150383,3362102244,SUCEAVA,47.442618852621,25.7041822056479,,SCOALA GIMNAZIALA NEGRILEASA,SCOALA GENERALA,NEGRILEASA,,1,,
23095212,0761104614,,391435,39658,39667,0761104614,BOTOŞANI,,,,"ŞCOALA GIMNAZIALĂ ""DIMITRIE BRANDZA"" VIIŞOARA",SCOALA GENERALA DIMITRIE BRANDZA,VIIŞOARA,,0,,
,2262100748,2261106062,,98827,98863,2262100748,IAŞI,47.0508889384659,27.7124701612182,,"ȘCOALA GIMNAZIALĂ, POCREACA",SCOALA GENERALA,POCREACA,,1,,
,1562104144,1561100972,,65645,65654,1562104144,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM NORMAL MOȚĂIENI,GRADINITA CU PROGRAM NORMAL,MOŢĂIENI,,0,ETERNITATII,
4410666,3961100717,,958960,174922,174931,3961100717,VRANCEA,45.8748803628527,27.2190271568282,47,"LICEUL TEHNOLOGIC ""EREMIA GRIGORESCU"" MARASESTI",LICEUL TEHNOLOGIC EREMIA GRIGORESCU,MĂRĂŞEŞTI,,1,Republicii,
4280370,1561101114,,959718,65609,65618,1561101114,DÂMBOVIŢA,,,28,LICEUL TEHNOLOGIC ”AUREL RAINU” FIENI,LICEUL TEHNOLOGIC AUREL RAINU,FIENI,,0,REPUBLICII,
4540011,3761107501,,733619,165470,165489,3761107501,VASLUI,46.4256500135025,27.496633236136,,"LICEUL TEHNOLOGIC, SAT PUIEȘTI",LICEUL TEHNOLOGIC,PUIEŞTI,,1,,
29423971,0361103411,,331765,20063,13908,0361103411,ARGEŞ,45.2978393245384,25.0321832039468,5,ȘCOALA GIMNAZIALĂ NR. 1 BUGHEA DE SUS,SCOALA GENERALA NR 1,BUGHEA DE SUS,,1,PRINCIPALĂ,
29150375,3562103079,3561106566,,155243,155252,3562103079,TIMIŞ,45.7313597036183,21.2500443245009,,GRADINITA CU PROGRAM NORMAL NR.19 MUN. TIMISOARA,GRADINITA CU PROGRAM NORMAL NR 19,TIMIŞOARA,,1,,
,1562102662,1561101186,,68048,68093,1562102662,DÂMBOVIŢA,,,77,GRĂDINIȚA CU PROGRAM NORMAL POROINICA MĂTĂSARU,GRADINITA CU PROGRAM NORMAL MATASARU,POROINICA,,0,PRINCIPALĂ,
,3762103397,3761104403,,163486,163495,3762103397,VASLUI,,,,"GRĂDINIȚA CU PROGRAM NORMAL, SAT DRAGOMIREȘTI",GRADINITA CU PROGRAM NORMAL,DRAGOMIREŞTI,,0,,
,0762103287,0761104989,,36373,36382,0762103287,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL ’’PRICHINDEII’’ BRAESTI,GRADINITA CU PROGRAM NORMAL PRICHINDEII,BRĂEŞTI,,0,BRAESTI,
,1262101991,1261100054,,55446,55455,1262101991,CLUJ,46.8651546,23.0219478,42,"GRĂDINIȚA CU PROGRAM NORMAL ""PRICHINDEII VESELI"" - STRUCTURA 2 HUEDIN",GRADINITA CU PROGRAM NORMAL PRICHINDEII VESELI STRUCTURA 2,HUEDIN,4481432532,0,Horea,
,2962104583,2961102988,1149011,136107,136116,2962104583,PRAHOVA,45.31772395,25.72484715,304,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3, SAT TEȘILA, COMUNA VALEA DOFTANEI",GRADINITA CU PROGRAM NORMAL NR 3 COMUNA VALEA DOFTANEI,TEŞILA,361759389,0,CALEA DOFTANEI,
,3462102143,3461100634,,151870,151889,3462102143,TELEORMAN,,,23,GRĂDINIȚA CU PROGRAM NORMAL NR. 5 ROȘIORI DE VEDE,GRADINITA CU PROGRAM NORMAL NR 5,ROSIORI DE VEDE,,0,DOROBANȚI,
,1062106045,1061100039,,47079,47113,1062106045,BUZĂU,,,,ȘCOALA GIMNAZIALĂ SAT PĂLTINIȘ COMUNA GURA TEGHII,SCOALA GENERALA COMUNA GURA TEGHII,PĂLTINIŞ,,0,,
,3562105556,3561101154,,156534,156552,3562105556,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL CIRESU COM.CRICIOVA,GRADINITA CU PROGRAM NORMAL COM CRICIOVA,CIREŞU,,0,,
,0962100584,0961102505,406802,43732,43741,0962100584,BRĂILA,,,29,GRĂDINIŢA CU PROGRAM NORMAL RÎMNICELU,GRADINITA CU PROGRAM NORMAL,RÎMNICELU,,0,BRAILEI,
21587561,2761102539,,270616641,121876,121885,2761102539,NEAMŢ,46.8329103569702,27.1645567820178,56,"ȘCOALA GIMNAZIALĂ, COMUNA BOZIENI",SCOALA GENERALA,BOZIENI,,1,PRINCIPALA,
,0162104781,0161102232,,5103,5112,0162104781,ALBA,,,,GRADINITA CU PROGRAM PRELUNGIT JIDVEI,GRADINITA CU PROGRAM PRELUNGIT,JIDVEI,,0,,
,1462101613,1461100191,459471,64041,64087,1462101613,COVASNA,,,198,Grădinița cu Program Normal Tălișoara,GRADINITA CU PROGRAM NORMAL,TĂLIŞOARA,,0,Principală,
,2962104271,2961101467,641658,132315,132333,2962104271,PRAHOVA,45.0888393,25.7906392690563,119,"GRĂDINIȚA CU PROGRAM NORMAL ""CIREȘARII"", SAT URLETA, COMUNA BĂNEȘTI",GRADINITA CU PROGRAM NORMAL CIRESARII COMUNA BANESTI,URLETA,301492733,0,PRINCIPALĂ,
,2762101425,2761101696,,120860,120879,2762101425,NEAMŢ,,,13,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 1, MUNICIPIUL ROMAN",GRADINITA CU PROGRAM PRELUNGIT NR 1,ROMAN,,0,ION CREANGA,
4364314,4061103921,,766824,179132,179196,4061103921,MUNICIPIUL BUCUREŞTI,44.419053,26.0135388,14,Grădiniţa nr. 208,GRADINITA NR 208,BUCUREŞTI SECTORUL 6,1678166483,0,Valea Oltului,
,1162101097,1161100096,421230,51332,51350,1162101097,CARAŞ-SEVERIN,,,53,GRĂDINIŢA CU PROGRAM NORMAL BUCOVA,GRADINITA CU PROGRAM NORMAL,BUCOVA,,0,PRINCIPALĂ,
19167051,2361202534,,232513386,179249,179276,2361202534,ILFOV,,,7,"GRĂDINIŢA CU PROGRAM PRELUNGIT ""Vicenzina Cusmano"" Ro;u",GRADINITA CU PROGRAM PRELUNGIT VICENZINA CUSMANO RO;U,ROŞU,,0,Concordia,
17775940,2761102245,,970786,121466,121475,2761102245,NEAMŢ,,,259,"ȘCOALA GIMNAZIALĂ, COMUNA BÂRGĂUANI",SCOALA GENERALA,BÂRGAUANI,,0,PRINCIPALĂ,
25838860,1261201885,,,55259,55268,1261201885,CLUJ,,,14,"ȘCOALA POSTLICEALĂ ""HENRI COANDĂ"" TURDA",SCOALA POSTLICEALA HENRI COANDA,TURDA,,0,Alexandru Ioan Cuza,
,0562105075,0561101338,1192446,29243,29323,0562105075,BIHOR,,,36,GRĂDINIȚA CU PROGRAM NORMAL NR.6 TALPE,GRADINITA CU PROGRAM NORMAL NR 6,TALPE,,0,,
,0862103408,0861100563,,40278,40287,0862103408,BRAŞOV,,,,Grădinița cu Program Normal 'Bursucul' Făgăraș,GRADINITA CU PROGRAM NORMAL BURSUCUL,FĂGĂRAŞ,,0,GHEORGHE DOJA NR. 52,
,0162101439,0161102978,,7446,7598,0162101439,ALBA,46.3350298025673,22.9819279221267,0,SCOALA PRIMARA LUMINESTI,SCOALA PRIMARA,LUMINEŞTI,,1,,
,5162102156,5161103501,,101804,101813,5162102156,CĂLĂRAŞI,,,,GRADINITA PROGRAM NORMAL NR.2 CHIRNOGI,GRADINITA CU PROGRAMRAM NORMAL NR 2,CHIRNOGI,,0,,
32224219,2261105111,,222054421,95060,95079,2261105111,IAŞI,,,66,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 29, IAŞI",GRADINITA CU PROGRAM PRELUNGIT NR 29,IAŞI,,0,VLADICENI,
32224243,2261106623,,222054419,95060,95079,2261106623,IAŞI,,,21,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 26, IAŞI",GRADINITA CU PROGRAM PRELUNGIT NR 26,IAŞI,,0,CALEA CHISDINAULUI,
,1562104397,1561101209,,179640,66063,1562104397,DÂMBOVIŢA,,,47,GRĂDINIȚA CU PROGRAM NORMAL VULCANA PANDELE,GRADINITA CU PROGRAM NORMAL,VULCANA-PANDELE,,0,PRINCIPALĂ,
23491497,0761104822,,389298,37547,37556,0761104822,BOTOŞANI,48.0737218002471,26.6494284864522,,"SCOALA GIMNAZIALA ""IOAN CERNAT’’ HAVIRNA",SCOALA GENERALA IOAN CERNAT HAVIRNA,HAVÂRNA,,1,HAVARNA,
29028220,2661108153,,602999,116171,116180,2661108153,MUREŞ,46.4069543364733,24.6027662552742,46,ȘCOALA GIMNAZIALĂ COROISÂNMĂRTIN,SCOALA GENERALA,COROISÂNMĂRTIN,,1,PRINCIPALĂ,
,1762103167,1761100087,,75766,75775,1762103167,GALAŢI,,,,"GRADINITA CU PROGRAM NORMAL NR.2, COMUNA BRAHASESTI",GRADINITA CU PROGRAM NORMAL NR 2,BRĂHĂŞEŞTI,,0,,
,0162104157,0161100067,,4366,4393,0162104157,ALBA,,,71,GRADINITA CU PROGRAM NORMAL CETEA,GRADINITA CU PROGRAM NORMAL,CETEA,,0,,
,3562102874,3561100578,,159071,159124,3562102874,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL SUSANI COM.TRAIAN VUIA,GRADINITA CU PROGRAM NORMAL COM TRAIAN VUIA,SUSANI,,0,,
,0562102868,0561101469,01197044,29902,29920,0562102868,BIHOR,,,123,ȘCOALA PRIMARĂ NR.1 LUGAȘU DE SUS,SCOALA PRIMARA NR 1,LUGAŞU DE SUS,,0,Principala,
,3962104825,3961100174,,177469,177520,3962104825,VRANCEA,,,2,GRADINITA CU PROGRAM NORMAL NR.1 SINDRILARI,GRADINITA CU PROGRAM NORMAL NR 1,ŞINDRILARI,,0,Principala,
713695,3561102137,,713695,158181,158190,3561102137,TIMIŞ,45.9038251169228,21.3404496912919,17,SCOALA GIMNAZIALA COM.PISCHIA,SCOALA GENERALA,PIŞCHIA,,1,,
,3862103414,3861105289,,173533,173551,3862103414,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,CIREŞU,,0,,
,1562104492,1561101539,,66474,66492,1562104492,DÂMBOVIŢA,,,16,GRĂDINIȚA CU PROGRAM NORMAL HĂBENI BUCȘANI,GRADINITA CU PROGRAM NORMAL BUCSANI,HĂBENI,,0,PRINCIPALĂ,
,1562104361,1561101593,,68253,68271,1562104361,DÂMBOVIŢA,,,28,GRĂDINIȚA CU PROGRAM NORMAL NEAJLOVU MORTENI,GRADINITA CU PROGRAM NORMAL MORTENI,NEAJLOVU,,0,NEAJLOV,
,1062100152,1061105062,,48771,48824,1062100152,BUZĂU,,,,GRĂDINIŢA CU PRORAM NORMAL sat SUDIŢI POŞTA CÂLNĂU,GRADINITA CU PRORAM NORMAL POSTA CALNAU,SUDIŢI,,0,,
,1862104153,1861106033,,82396,82421,1862104153,GORJ,45.0106465852166,23.0725173302379,,"SCOALA PRIMARA SOMANESTI, TELESTI",SCOALA PRIMARA TELESTI,ŞOMĂNEŞTI,,1,,
21965748,3161100688,,661907,140440,140459,3161100688,SĂLAJ,,,273,ȘCOALA GIMNAZIALĂ NR.1 CAMĂR,SCOALA GENERALA NR 1,CAMĂR,,0,Principală,
,0762100397,0761104772,,38063,38090,0762100397,BOTOŞANI,,,,SCOALA PRIMARA NR. 3 CATAMARESTI,SCOALA PRIMARA NR 3,CĂTĂMĂREŞTI,,0,CATAMARESTI,
,3362100441,3361103738,,151246,151317,3362100441,SUCEAVA,47.8718657005706,26.181152019284,,SCOALA PRIMARA NICANI,SCOALA PRIMARA,NICANI,,1,,
,0562104472,0561101103,1192329,29038,29056,0562104472,BIHOR,,,175,GRĂDINIȚA CU PROGRAM NORMAL NR.3 DERNIȘOARA,GRADINITA CU PROGRAM NORMAL NR 3,DERNIŞOARA,,0,,
13533102,2161101208,,210539568,92658,92667,2161101208,IALOMIŢA,,,35,"ŞCOALA GIMNAZIALĂ ""SF.ANDREI"" SLOBOZIA",SCOALA GENERALA SF ANDREI,SLOBOZIA,,0,MATEI BASARAB,
,0562107923,0561108404,501107,27686,27711,0562107923,BIHOR,,,601,GRĂDINIŢA CU PROGRAM NORMAL NR.5 BEZNEA,GRADINITA CU PROGRAM NORMAL NR 5,BEZNEA,,0,Principala,
,3862103536,3861105131,,168452,168504,3862103536,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL NR 1,GRADINITA CU PROGRAM NORMAL NR 1,GORUNEŞTI,,0,,
,2762103513,2761102688,618302,122613,122631,2762103513,NEAMŢ,,,399B,"ȘCOALA PRIMARĂ BUDEŞTI, COMUNA FĂUREI",SCOALA PRIMARA COMUNA FAUREI,BUDEŞTI,,0,DJ155I,
,2262100644,2261102587,552211,98998,99030,2262100644,IAŞI,,,,"GRĂDINIȚA CU PROGRAM NORMAL, STICLĂRIA",GRADINITA CU PROGRAM NORMAL,STICLĂRIA,,0,,
,2762103047,2761102304,614966,121108,121135,2762103047,NEAMŢ,,,124,"ȘCOALA PRIMARĂ SĂCĂLUȘEȘTI, COMUNA AGAPIA",SCOALA PRIMARA COMUNA AGAPIA,SĂCĂLUŞEŞTI,,0,SF. NICOLAE,
,0562102737,0561101225,1190955,27212,27276,0562102737,BIHOR,,,32,GRĂDINIȚA CU PROGRAM NORMAL NR.2 LUNCŞOARA,GRADINITA CU PROGRAM NORMAL NR 2,LUNCŞOARA,,0,Principala,
,3662101347,3661100097,,159614,159623,3662101347,TULCEA,,,20,"GRĂDINIȚA CU PROGRAM PRELUNGIT ""SF. NICHITA ROMANUL"" TULCEA",GRADINITA CU PROGRAM PRELUNGIT SF NICHITA ROMANUL,TULCEA,,0,Gloriei,
,0562108033,0561101962,500672,29519,29555,0562108033,BIHOR,,,65,ŞCOALA PRIMARĂ NR.1 SÂNTELEC,SCOALA PRIMARA NR 1,SÂNTELEC,,0,Principala,
17357351,3061102565,,652815,137069,137096,3061102565,SATU MARE,,,442,"ȘCOALA GIMNAZIALĂ ""AUREL HAIDUC"" TRIP",SCOALA GENERALA AUREL HAIDUC,TRIP,,0,PRINCIPALA,
,0562108743,0561108241,502711,29154,29163,0562108743,BIHOR,,,444A,GRĂDINIŢA CU PROGRAM NORMAL NR.2 DOBREŞTI,GRADINITA CU PROGRAM NORMAL NR 2,DOBREŞTI,,0,,
,0362100408,0361103334,,15830,15867,0362100408,ARGEŞ,,,31,GRĂDINIȚA CU PROGRAM NORMAL JGHEABURI,GRADINITA CU PROGRAM NORMAL,JGHEABURI,,0,MĂNĂSTIRII,
,2462102815,2461100044,,109005,109032,2462102815,MARAMUREŞ,,,,SCOALA GIMNAZIALA SLATIOARA,SCOALA GENERALA,SLĂTIOARA,,0,,
,1062100247,1061104441,,47453,47541,1062100247,BUZĂU,,,,ŞCOALA PRIMARĂ SAT OGRĂZILE COMUNA MEREI,SCOALA PRIMARA COMUNA MEREI,OGRĂZILE,,0,,
305125,0161103301,,305125,3841,3850,0161103301,ALBA,,,26,SCOALA GIMNAZIALA CERU BACAINTI,SCOALA GENERALA,CERU-BĂCĂINŢI,,0,PRINCIPALA,
24229509,5161100534,,539295,94651,94660,5161100534,CĂLĂRAŞI,44.2576558903615,27.5951483955029,,SCOALA GIMNAZIALA NR.1 UNIREA,SCOALA GENERALA NR 1,UNIREA,,1,,
,1162101676,1161103592,425171,53425,53452,1162101676,CARAŞ-SEVERIN,45.4320563971484,22.0913102230296,108,ŞCOALA GIMNAZIALĂ DELINEŞTI,SCOALA GENERALA,DELINEŞTI,,1,PRINCIPALĂ,
28156663,1061106452,,415231,50102,50139,1061106452,BUZĂU,,,,ŞCOALA GIMNAZIALĂ SAT CÂNDEŞTI COMUNA VERNEŞTI,SCOALA GENERALA COMUNA VERNESTI,CÂNDEŞTI,,0,,
,1662101741,1661101967,,72276,72310,1662101741,DOLJ,,,,GRADINITA CU PROGRAM NORMAL GOLUMBU,GRADINITA CU PROGRAM NORMAL,GOLUMBU,,0,,
,1652103679,1671104645,,70414,70423,1652103679,DOLJ,,,,CLUBUL COPIILOR FILIASI,CLUBUL COPIILOR,FILIAŞI,,0,,
,0562100599,0561101383,502606,31011,31048,0562100599,BIHOR,,,282,ȘCOALA PRIMARĂ NR. 2 SÂNTIMREU,SCOALA PRIMARA NR 2,SÂNTIMREU,,0,sat Sântimreu,
,3362101668,3361108146,,148328,148364,3362101668,SUCEAVA,,,,GRADINITA CU PROGRAM NORMAL NR. 2 DRAGOIESTI,GRADINITA CU PROGRAM NORMAL NR 2,DRĂGOIEŞTI,,0,,
,2962103338,2961102685,637217,132164,132182,2962103338,PRAHOVA,44.9680605019392,26.4619674176568,6,"ȘCOALA GIMNAZIALĂ, SAT CIREȘANU, COMUNA BABA ANA",SCOALA GENERALA COMUNA BABA ANA,CIREŞANU,,0,PRINCIPALĂ,
16068720,2961207159,,6987717,130534,130543,2961207159,PRAHOVA,,,21,"GRĂDINIȚA CU PROGRAM PRELUNGIT ""DUCKY-DUCK"" PLOIEȘTI",GRADINITA CU PROGRAM PRELUNGIT DUCKY DUCK,PLOIEŞTI,,0,Fortunei,
,0762102883,0761105235,39177202,39328,39337,0762102883,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 1 TRUSESTI,GRADINITA CU PROGRAM NORMAL NR 1,TRUŞEŞTI,,0,,
4754856,4061102956,,766501,179132,179141,4061102956,MUNICIPIUL BUCUREŞTI,44.4932737,26.0810348,12,Grădiniţa nr. 122,GRADINITA NR 122,BUCUREŞTI SECTORUL 1,2959868334,0,Băneasa,
29151125,2461101009,,585232,109265,109292,2461101009,MARAMUREŞ,47.4476429188635,23.2651092866037,196,SCOALA GIMNAZIALA CHELINTA,SCOALA GENERALA,CHELINŢA,,1,CHELINŢA,
,0462100117,0461104998,,22718,22736,0462100117,BACĂU,,,,GRADINITA CU PROGRAM NORMAL BOLOVANIS,GRADINITA CU PROGRAM NORMAL,BOLOVĂNIŞ,,0,,
,2262103932,2261106433,550213,97722,97759,2262103932,IAŞI,,,,"ȘCOALA GIMNAZIALĂ, GOEŞTI",SCOALA GENERALA,GOEŞTI,,0,,
,3762101445,3761107564,,165185,165265,3762101445,VASLUI,,,,"GRĂDINIȚA CU PROGRAM NORMAL, SAT VĂLENI",GRADINITA CU PROGRAM NORMAL,VĂLENI,,0,,
,1262101982,1261100054,,55446,55455,1262101982,CLUJ,46.8720756,23.0328659,10,"GRĂDINIȚA CU PROGRAM NORMAL ""PRICHINDEII VESELI"" - STRUCTURA 1 HUEDIN",GRADINITA CU PROGRAM NORMAL PRICHINDEII VESELI STRUCTURA 1,HUEDIN,4566860590,0,Ecaterina Varga,
,0962101187,0961102378,406852,43787,43803,0962101187,BRĂILA,,,23,GRĂDINIŢA CU PROGRAM NORMAL OANCEA,GRADINITA CU PROGRAM NORMAL,OANCEA,,0,Scolilor,
,0462105479,0461107377,,22941,23010,0462105479,BACĂU,,,,GRADINITA CU PROGRAM NORMAL RECEA,GRADINITA CU PROGRAM NORMAL,RECEA,,0,,
5050549,0361103506,,831834,13622,13631,0361103506,ARGEŞ,45.15556975,24.6763235069798,15,"LICEUL TEHNOLOGIC ""CONSTANTIN DOBRESCU"" CURTEA DE ARGEȘ",LICEUL TEHNOLOGIC CONSTANTIN DOBRESCU,CURTEA DE ARGEŞ,167051377,0,BASARABILOR,
22122602,0661100697,,62071182,32394,32401,0661100697,BISTRIŢA-NĂSĂUD,,,41,LICEUL TEHNOLOGIC DE SERVICII BISTRIȚA,LICEUL TEHNOLOGIC DE SERVICII,BISTRIŢA,,0,Republicii,
,1362102326,1361100455,,63072,63081,1362102326,CONSTANŢA,,,32A,GRĂDINIŢA CU PROGRAM NORMAL TOPRAISAR,GRADINITA CU PROGRAM NORMAL,TOPRAISAR,,0,NAŢIONALĂ,
,0462102987,0461104935,,26118,26190,0462102987,BACĂU,,,,SCOALA PRIMARA MEDELENI,SCOALA PRIMARA,MEDELENI,,0,,
,0462102422,0461107436,,22488,22521,0462102422,BACĂU,,,,GRADINITA CU PROGRAM NORMAL FRUNTESTI,GRADINITA CU PROGRAM NORMAL,FRUNTEŞTI,,0,,
26445223,1361200747,,133875315,60419,60428,1361200747,CONSTANŢA,,,22,ŞCOALA PRIMARĂ ’COLIBRI’ CONSTANŢA,SCOALA PRIMARA COLIBRI,CONSTANŢA,,0,DOCHERILOR,
,3362100391,3361103548,,151344,151399,3362100391,SUCEAVA,,,,GRADINITA CU PROGRAM NORMAL SERBANESTI,GRADINITA CU PROGRAM NORMAL,ŞERBĂNEŞTI,,0,,
,3362101591,3361103105,,148453,148505,3362101591,SUCEAVA,,,,GRADINITA CU PROGRAM NORMAL STAMATE,GRADINITA CU PROGRAM NORMAL,STAMATE,,0,,
,1662100835,1661104735,,70174,70192,1662100835,DOLJ,,,,SCOALA PRIMARA ALBESTI,SCOALA PRIMARA,ALBEŞTI,,0,,
,0562107475,0561100088,501846,28816,28834,0562107475,BIHOR,,,170,GRĂDINIȚA CU PROGRAM NORMAL NR. 5 BUCUROAIA,GRADINITA CU PROGRAM NORMAL NR 5,BUCUROAIA,,0,sat Bucuroaia,
29478616,0361103673,,331777,13891,13917,0361103673,ARGEŞ,,,360,ȘCOALA GIMNAZIALĂ NR. 1 ALBEȘTII DE MUSCEL,SCOALA GENERALA NR 1 I DE MUSCEL,ALBEŞTI,,0,PRINCIPALĂ,
22811828,3961105437,,758334,176793,176800,3961105437,VRANCEA,,,1,SCOALA GIMNAZIALA NR.1 MOVILITA,SCOALA GENERALA NR 1,MOVILIŢA,,0,Principala,
,0662102455,0661100028,373263,34618,34627,0662102455,BISTRIŢA-NĂSĂUD,,,92,GRĂDINIȚA CU PROGRAM NORMAL NR.1 ȘANȚ,GRADINITA CU PROGRAM NORMAL NR 1,ŞANŢ,,0,Principală,
29006222,2061100733,,527008,87745,87754,2061100733,HUNEDOARA,46.1761424956177,22.7124076640695,18,"ȘCOALA GIMNAZIALĂ ""AVRAM IANCU"" BAIA DE CRIȘ",SCOALA GENERALA AVRAM IANCU,BAIA DE CRIŞ,,1,Tribunului,
4233998,1061106633,,1180962,44818,44827,1061106633,BUZĂU,45.1383690649768,26.8196642764653,6,"LICEUL TEHNOLOGIC ""DIMITRIE FILIPESCU"" MUNICIPIUL BUZĂU",LICEUL TEHNOLOGIC DIMITRIE FILIPESCU,BUZĂU,,1,DIMITRIE FILIPESCU,
,3362106492,3361104196,,146931,146986,3362106492,SUCEAVA,47.8030112690417,25.9810577372263,,GRADINITA CU PROGRAM NORMAL MILISAUTI,GRADINITA CU PROGRAM NORMAL,MILIŞĂUŢI,,1,,
,3362101917,3361103322,,147054,147063,3362101917,SUCEAVA,,,,GRADINITA CU PROGRAM NORMAL NR. 1 BOGDANESTI,GRADINITA CU PROGRAM NORMAL NR 1,BOGDĂNEŞTI,,0,,
23122775,0461107436,,345929,22488,22497,0461107436,BACĂU,,,,SCOALA GIMNAZIALA FILIPENI,SCOALA GENERALA,FILIPENI,,0,,
,0762102087,0761105407,3909245,39122,39131,0762102087,BOTOŞANI,,,,SCOALA GIMNAZIALA ’’ALECU IVAN GHILEA’’ SENDRICENI,SCOALA GENERALA ALECU IVAN GHILEA,ŞENDRICENI,,0,,
,2062101173,2061100638,,87077,87086,2062101173,HUNEDOARA,,,41/24,GRĂDINIŢA CU PROGRAM NORMAL NR 1 PETRILA,GRADINITA CU PROGRAM NORMAL NR 1,PETRILA,,0,Cartier 8 Martie,
,1662101402,1661101881,,71457,71475,1662101402,DOLJ,,,,SCOALA GIMNAZIALA BELCINU,SCOALA GENERALA,BELCINU,,0,,
,2362102509,2361102301,,103513,103522,2362102509,ILFOV,,,28,GRĂDINIȚA NR. 1 GRUIU,GRADINITA NR 1,GRUIU,,0,Ungureni,
10966616,0261204936,,,9262,9271,0261204936,ARAD,,,01.mar,"SCOALA PROFESIONALA ""ASTRA"" ARAD",SCOALA PROFESIONALA ASTRA,ARAD,,0,PETRU RARES,
18548988,3261102015,,320675477,145738,145747,3261102015,SIBIU,,,382,SCOALA GIMNAZIALA SEICA MICA,SCOALA GENERALA,ŞEICA MICĂ,,0,PRINCIPALA,
,2062101874,2061100923,,87139,87157,2062101874,HUNEDOARA,45.3042885027533,23.0350223231594,6,ȘCOALA PRIMARĂ CÂMPU LUI NEAG,SCOALA PRIMARA,CÂMPU LUI NEAG,,1,,
