lat,lon,altitude,geometry,,id,amenity,name,created_by,old_name,addr:housenumber,addr:street,int_name,ele,fixme,name:de,addr:city,addr:postcode,is_in:city,is_in:country,is_in:county,operator,phone,note,addr:housename,addr:postcode:source,wheelchair,is_in:country_code,local:picture,source:name,name:ro,addr:country,alt_name,website,name:en,source,building,toilets:wheelchair,description,name:hu,historic,addr:county,email,designation,name:,source:amenity,contact:phone,office,opening_hours,name:am,working
46.4867041,24.958422,,Point,node/4217102625,school,SCOALA GENERALA NR 1 LUDUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Only for primary classes: 0 to 4th class,,,,,,,,,,,,,
47.9170826,23.9209699,,Point,node/4230119995,school,SCOALA NR 5,,,,Strada Bogdan Voda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4708198,26.6847641,,Point,node/4231304691,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7381188,21.2322393,,Point,node/4241381090,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4856632,26.4953306,,Point,node/4245861689,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4082983,26.2113453,,Point,node/4264728993,school,SPECTRUM LICEUL TEORETIC INTERNATIONAL DE INFORMATICA,,,9,Strada Balta Albina,,,,,,,,,,,40213276570,,,,,,,,,,,wwwichbro,,,,,,,,,info,ichbro,,,,,,Mo Fr 08:00 17:00, Sa 09:00 13:00,
47.5355234,26.276732,,Point,node/4265601590,school,SPINARIE,,,,,,,,,,727216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,
47.2709619,22.3374873,,Point,node/4266782527,school,TAUTEU,,,,,,,,,,417580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9598861,26.64591,,Point,node/4270947091,school,SCOALA SFANTUL ANDREI," nr 24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1692671,27.5938428,,Point,node/4289480889,school,SCOALA GIMNAZIALA INTERNATIONALA SPECTRUM IASI,,,12 14,Bulevardul CA Rosetti,,,,,,700073,,,,wwwluminaro,232210278,,,,,,,,,,,http://wwwspectrum iasiro,,,,,,,,,info,iasispectrumro,,,,,,Mo Fr 08:00 22:00,,
44.4923288,26.1948568,,Point,node/4290979144,school,COMPLEX RIN TIN TIN,,,,,,,,,,,,,,,,,,,,,,,,,,http://wwwdresajro/,,,,,,,,,,,,,,,,,,
47.4113861,23.1835808,,Point,node/4296398893,school,SCOALA ADY ENDRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4108385,23.1611459,,Point,node/4296405793,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3922265,25.3083855,,Point,node/4298743993,school,PETOFI SANDOR ALTALANOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.2511122,28.5676497,,Point,node/4298905239,school,SCOALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9436457,25.455592,,Point,node/4307008995,school,UNIVERSITATEA VALAHIA DIN TARGOVISTE,,,13,Aleea Sinaia,,,,,,130064,,,,,40245206101,,,,,,,,,,,http://wwwvalahiaro,Valahia University of Targoviste,,,,,,,,rectorat,valahiaro,,,,,,Mo Fr 08:00 20:00, Sa 08:00 16:00,
46.3614548,25.8048032,,Point,node/4309206895,school,SCOALA POPULARA DE ARTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3621414,25.8039235,,Point,node/4309206903,school,CENTRUL EDUCATIONAL SPEKTRUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.5866595,25.4559634,,Point,node/4309636155,school,SCOALA GIMNAZIALA NR 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6530165,27.2535465,,Point,node/4313183889,school,LICEU NR 5,,,,Strada Alexandru Ioan Cuza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.3775034,27.106738,,Point,node/4319747694,school,SCOALA PLEVNA CU CLASELE I VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1522621,26.8150376,,Point,node/4320782893,school,SCOALA NR 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1577597,26.8216822,,Point,node/4320800890,school,SCOALA NR 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9787644,25.6463571,,Point,node/4324955197,school,LICEUL INDUSTRIAL NR 1 IL CARAGIALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.9590986,27.9168384,,Point,node/4325613690,school,SCOALA BAZGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.569833,26.9160277,,Point,node/4332189090,school,LICEUL ECONOMIC ION GHICA BACAU,,,,Strada 9 Mai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8703731,25.6107771,,Point,node/4332248657,school,SCOALA GENERALA PUTNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1966805,23.2324906,,Point,node/4345636947,school,MARCUS AURELIUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1666089,28.7952998,,Point,node/4346076854,school,LICEUL PEDAGOGIC,,,,Strada Comertului,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1665803,28.8008952,,Point,node/4346093810,school,SCOALA GENERALA NR 4,,,,Strada ILCaragiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.6295943,26.8671013,,Point,node/4348237589,school,,,,314 B,Strada Pajistei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.850773,26.1810517,,Point,node/4358944079,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8465207,26.1749846,,Point,node/4358944155,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.726044,27.8876123,,Point,node/4360136491,school,SCOALA GIMNAZIALA GROPENI,,,,,,,,,,,,,,,,,,,,,,,SCOALA GIMNAZIALA GROPENI,,,,,,,,,,,,,,,,,,,,,
44.499421,26.1354929,,Point,node/4363436376,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1154414,27.4356225,,Point,node/4381035991,school,SCOALA BOGDANESTI,,,,,,,,,,,,,,,,,,,,,,,Scoala Bogdanesti,,,,,,,,,,,,,,,,,,,,,
47.1415066,23.8784846,,Point,node/4385212189,school,COLEGIUL NATIONAL ANDREI MURESANU,,,10,Strada 1 Mai,,,,,,405200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.986685,23.7712159,,Point,node/4386649079,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6405327,25.5878998,,Point,node/4392343890,school,,,,,,,,,,,,,,,,,,,,,,,,Liceul teoretic Johannes Honterus,,,,,,,,,,,,,,,,,,,,,
47.5923985,26.5947781,,Point,node/4394767197,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4183101,26.1350047,,Point,node/4398792090,school,SCOALA PRIMARA JUST 4 KIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.4089671,27.6291132,,Point,node/4400984189,school,LICEUL MATEI BASARAB,,,,,,,,,,,,,,,,,,,,,,,Liceul Matei Basarab,,,,,,,,,,,,,,,,,,,,,
45.9132289,23.2726134,,Point,node/4409606299,school,,,,180,Strada Aurel Vlaicu,,,,,Aurel Vlaicu,,,,,,,,Scoala Primara Aurel Vlaicu,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.5123872,22.95327,,Point,node/4410570209,school,SCOALA PRIMARA CU CLASELE I VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.190848,25.1967347,,Point,node/4411273114,school,SCOALA PRIMARA VARTOAPELE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7096049,25.6115873,,Point,node/4412023991,school,,,,,,,,,,,,,,,,,,,,,,,,Scoala cu clasele I IV,,,,,,,,,,,,,,,,,,,,,
45.1451322,23.9923354,,Point,node/4413078595,school,LICEUL CONSTANTIN BRANCOVEANU HOREZU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.2387496,25.3286299,,Point,node/4418601398,school,GRADINITA,,,,Neagra Sarului,,,,,Saru Dornei,727517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.17551,25.7778064,,Point,node/4427688095,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7899152,22.8721865,,Point,node/4430774391,school,SCOALA GIMNAZIALA CONSTANTIN BRANCOVEANU,,,6,Strada Constantin Brâncoveanu,,,,,,,,,,,261712528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.1698211,26.6072839,,Point,node/4437372996,school,SCOALA GIMANZIALA NR 2 MITRENI,,,,,,,,,,,,,,,,,,,,,,,,,,,School Mitreni,,,,,,,,,,,,,,,School,,
47.8609314,26.3024433,,Point,node/4437804804,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8464571,26.3285305,,Point,node/4437804808,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4277788,26.1699828,,Point,node/4442601698,school,LICEUL TEORETIC AL I CUZA,,,,,,,,,,32754,,,,,213404811,,,,,,,,,,,,,,,,,,,,,,,,,,Mo Fr 08:00 20:00,,,
47.835411,26.2926125,,Point,node/4448987590,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.930902,23.8891156,,Point,node/4462309490,school,SCOALA ION MIHALY DE APSA NR 3,,,,,,,,,,,,,,,,,,,,,,,Scola Ion Mihaly De ApSa (nr 3),,,,,,,,,,,,,,,,,,,,,
47.9301287,23.9020992,,Point,node/4463223395,school,SCOALA GIMNAZIALA NR 10,,,,,,,,,,,,,,,,,,,,,,,Scoala gimnaziala nr 10,,,,,,,,,,,,,,,,,,,,,
44.735341,24.249399,,Point,node/4467317003,school,SCOALA GENERALA GPN,,,,,,,,,,,,,,,,,,,,,,,,,,,Scoala Generala,,,,,,,,,,,,,,,,,
45.6409185,25.5888176,,Point,node/4475365990,school,LICEUL TEORETIC JOHANNES HONTERUS,,,,,,,,Johannes Honterus Lyzeum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.650684,25.6127909,,Point,node/4483264590,school,SCOALA PRIMARA LIBERA WALDORF SOPHIA,,,6,Strada PaltiniS,,,,,,500102,,,,,,,,,,,,,Scoala Primara Libera Waldorf Sophia,,,http://wwwwaldorfsophiaro,,,,,,,,,,,,,,,Mo Fr 08:00 17:00,,,
47.7377343,26.6589392,,Point,node/4504291189,school,PALATUL COPIILOR BOTOSANI,,,32,Strada Mihail Kogalniceanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo Sa 08:00 20:00,,,
45.7765567,25.803204,,Point,node/4510130089,school,,,,,,,,,,,,,,,,,,,,,,,,Scoala,,,,School,,,,,,,,,,,,,,,,,
44.3777522,26.106434,,Point,node/4517779589,school,GRADINITA NR 167,,,1,Strada Izvorul Oltului,,,,,,,,,,,,,,,,,,,Gradinita 167,,,,,,,,,,,,,,,,,,,,,
47.8427189,25.9233107,,Point,node/4523991169,school,SCOALA GENERALA NR 5 RADAUTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.7764821,23.5977773,,Point,node/4541970689,school,SCOALA DE MUZICA POPULARA,,,,Strada Paris,,,,,Cluj Napoca,,,,,Kallos Zoltan alap,,,,,,,,,Scoala de muzica populara,,,,Folk music school,,,,,Nepzeneiskola,,,,,,,,,,,,
44.8667467,27.9399246,,Point,node/4568218364,school,SCOALA CU CLASELE I VI BANDOIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8665086,27.9392943,,Point,node/4568226818,school,OLD SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,
47.1652735,27.5647948,,Point,node/4571361890,school,,,,,,,,,,,,,,,,,,,,,,,,FEG,,,,,,,,,,,,,,,,,,,,,
44.4217202,26.698484,,Point,node/4572890394,school,SCOALA NR 115,,,,,,,,,,,,,,,,,,,,,,,Scoala nr 115,,,,,,,,,,,,,,,,,,,,,
46.3063957,22.5240644,,Point,node/4573224443,school,SCOALA DIN VARFURILE,,,,,,,,,,,,,,,,,,,,,,,Scoala din Vârfurile,,,,,,,,,,,,,,,,,,,,,
46.1749859,21.3188875,,Point,node/4576290092,school,UNIVERSITATEA AUREL VLAICU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.2241645,22.288336,,Point,node/4579309689,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.2244761,22.277192,,Point,node/4579309989,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4539458,26.790097,,Point,node/4586018789,school,,,,,,,,,,,,,,,,769298091,,,,,,,,,,,http://wwwbcoomro,Bucharest College of Oriental Medicine,,,,,,,,,,,,,,,,,
44.6365568,22.6526997,,Point,node/4587648889,school,INTERNATUL LICEULUI GHEORGHE TITEICA,,,,,,,,,,,,,,,,,,,,,,,Internatul liceului Gheorghe Titeica,,,,,,,,,,,,,,,,,,,,,
44.6360905,22.6528098,,Point,node/4587648989,school,INTERNATUL LICEULUI PEDAGOGIC STEFAN ODOBLEJA,,,,,,,,,,,,,,,,,,,,,,,Internatul liceului Pedagogic Stefan Odobleja,,,,,,,,,,,,,,,,,,,,,
47.1626643,22.874842,,Point,node/4601375503,school,LICEUL TECHNOLOGIC CSEREY GOGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5530474,26.880753,,Point,node/4603496689,school,IOAN STURZA,,,2,Strada 1907,,,,,,,,,,,,,,,,,,,Ioan sturza,,,,,,,,,,,,,,,,,,,,,
46.4670635,26.5363421,,Point,node/4616431580,school,SCOALA GIMNAZIALA GENERALA NICOLAE SOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4442665,26.518364,,Point,node/4619676491,school,CASA CORPULUI DIDACTIC,,,315 A,Splaiul Independentei,,,,,,,,,,,,,,,,,,,Casa corpului didactic,,,,,,,,,,,,,,,,,,,,,
46.5403721,23.7477435,,Point,node/4637514991,school,SCOALA MIHAI VITEAZUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4513697,25.45945,,Point,node/4639718906,school,SCOALA GENERALA JOSIKA MIKLOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,local knowledge,,,,,,,,,,,,,,,,
45.1059038,24.3645969,,Point,node/4646135290,school,GRADINITA NR 1,,,,,,,,,,,,,,,,,,,,,,,Gradinita nr1,,,,,,,,,,,,,,,,,,,,,
44.4185299,26.1148159,,Point,node/4661191989,school,,,,35,Bulevardul Nerva Traian,,,,,,,,,,,763613164,,,,,,,,Arta Jucausa,,,http://wwwartajucausacom,,,,,,,,,artajucausa,gmailcom,,,,,,,,
45.2245526,26.558504,,Point,node/4679535000,school,SCOALA GENERALA PLATON MOCANU,,,,,,,,,,,,,,,,,,,,,,,Scoala generala Platon Mocanu,,,,,,,,,,,,,,,,,,,,,
47.7415402,26.6579705,,Point,node/4688319189,school,CASA CORPULUI DIDACTIC,,,,,,,,,,,,,,,,,,,,,,,Casa Corpului Didactic,,,http://ccdbotosaniro,,,,,,,,,,,,,,,,,,
46.3793104,23.2801884,,Point,node/4693443519,school,,,,,Piata Baii,,,,,Baia de Aries,515300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3823851,23.2869229,,Point,node/4695932428,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.528058,24.2687936,,Point,node/4696926016,school,SCOALA GIMNAZIALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.665032,25.2503074,,Point,node/4701166990,school,SCOALA GENERALA VOINESTI,,,,,,,,,,,,,,,,,,,,,,,Şcoala Generala Voineşti,,,,,,,,,,,,,,,,,,,,,
44.7940946,24.228293,,Point,node/4703973802,school,SCOALA GIMNAZIALA,,,,,,,,,,,,,,,,,,,,,,,Şcoala Gimnaziala,,,,,,,,,,,,,,,,,,,,,
44.9990732,24.1850766,,Point,node/4704020910,school,SCOALA GIMNAZIALA,,,,,,,,,,,,,,,,,,,,,,,Şcoala Gimnaziala,,,,,,,,,,,,,,,,,,,,,
45.1077885,24.1956203,,Point,node/4704037491,school,SCOALA GENERALA ION MINULESCU,,,,,,,,,,,,,,,,,,,,,,,Şcoala Generala Ion Nisipeanu,,,,,,,,,,,,,,,,,,,,,
45.753284,24.2186254,,Point,node/4704037492,school,SCOALA GIMNAZIALA GOVORA SAT,,,,,,,,,,,,,,,,,,,,,,,Şcoala Gimnaziala Govora sat,,,,,,,,,,,,,,,,,,,,,
44.9962405,24.4411194,,Point,node/4704040393,school,SCOALA GIMNAZIALA NICOLAE BALCESCU,,,,,,,,,,,,,,,,,,,,,,,Şcoala Gimnaziala Nicolae Balcescu,,,,,,,,,,,,,,,,,,,,,
45.2397562,24.3410291,,Point,node/4704041493,school,SCOALA GENERALA,,,,,,,,,,,,,,,,,,,,,,,Şcoala Generala,,,,,,,,,,,,,,,,,,,,,
45.138899,24.6768458,,Point,node/4704048694,school,SCOALA CU CLASELE I VIII CAROL II,,,,,,,,,,,,,,,,,,,,,,,şcoala cu clasele i viii Carol II,,,,,,,,,,,,,,,,,,,,,
45.1191407,24.164671,,Point,node/4704052590,school,SCOALA GIMNAZIALA ION VOICULESCU,,,,,,,,,,,,,,,,,,,,,,,Şcoala Gimnaziala Ion Voiculescu,,,,,,,,,,,,,,,,,,,,,
46.1668591,21.5940551,,Point,node/4705188492,school,SCOALA PRIMARA CUVIN,,,,,,,,,Cuvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1075973,24.3881337,,Point,node/4705401190,school,SCOALA GENERALA RAMNICU VALCEA GORANU,,,,,,,,,,,,,,,,,,,,,,,Şcoala Generala Râmnicu Vâlcea Goranu,,,,Elementary School,,,,,,,,,,,,,,24/7,,,
45.3925,24.2536321,,Point,node/4705401193,school,SCOALA GIMNAZIALA MIHAESTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.113229,24.2448486,,Point,node/4705401194,school,,,,,,,,,,,,,,,,,,,,,,,,Şcoala Gimnaziala,,,,,,,,,,,,,,,,,,,,,
45.1832545,24.3652776,,Point,node/4705401292,school,SCOALA SPECIALA GURA VAII,,,,,,,,,,,,,,,,,,,,,,,Şcoala Speciala Gura Vaii,,,,,,,,,,,,,,,,,,,,,
45.966414,24.3610567,,Point,node/4705442389,school,SCOALA GIMNAZIALA NR 4,,,,,,,,,,,,,,,,,,,,,,,Şcoala Gimnaziala nr 4,,,,,,,,,,,,,,,,,,,,,
44.493895,25.637829,,Point,node/4706145591,school,SCOALA GENERALA IZVORU I VIII,,,,,,,,,,,,,,,,,,,,,,,Scoala Generala Izvoru I VIII,,,,,,,,,,,,,,,,,,Mo Fr,,,
44.392186,25.883334,,Point,node/4706355148,school,GRUPUL SCOLAR PERETU,,,,,,,,,,,,,,,,,,,,,,,Grupul Şcolar Peretu,,,,,,,,,,,,,,,,,,,,,
44.9401539,24.7055985,,Point,node/4706380297,school,SCOALA GENERALA DRAGANU,,,,,,,,,,,,,,,,,,,,,,,ŞCOALA GENERALa DRaGANU,,,,,,,,,,,,,,,,,,,,,
45.6107942,22.9497762,,Point,node/4706389699,school,SCOALA OVID DENSUSIANU,,,,,,,,,,,,,,,,,,,,,,,Şcoala Ovid Densuşianu,,,,,,,,,,,,,,,,,,,,,
44.9399595,24.7049892,,Point,node/4706390989,school,SCOALA GIMNAZIALA VASILE ALECSANDRI,,,,,,,,,,,,,,,,,,,,,,,Şcoala Gimnaziala Vasile Alecsandri,,,,,,,,,,,,,,,,,,,,,
45.1694552,24.3666085,,Point,node/4706467621,school,,,,,,,,,,,,,,,,,,,,,,,,şcoala,,,,,,,,,,,,,,,,,,,,,
45.947939,24.3692946,,Point,node/4706472540,school,LICEUL TEHNOLOGIC FERDINAND I,,,,,,,,,,,,,,,,,,,,,,,Liceul Tehnologic Ferdinand I,,,,,,,,,,,,,,,,,,,,,
45.1633407,24.1177075,,Point,node/4711203592,school,SCOALA CU CLASELE I VIII BARBATESTI,,,,DJ646E,,,,,,,,,,,,,,,,,,,Şcoala cu clasele I VIII Barbateşti,,,,,,,,,,,,,,,,,,,,,
45.1627143,24.116261,,Point,node/4711203593,school,,,,,,,,,,,,,,,,,,,,,,,,Gradinita,,,,,,,,,,,,,,,,,,,,,
47.7049367,22.4965228,,Point,node/4712500822,school,FENYI ISTVAN ALTALANOS ISKOLA,,,,Fő Utca,,,,Fényi István Grundschule,Kaplony,447080,,,,,,,,,,,,,Scoala generala Fényi István,,,,,,,,,,,,,,,,,,,,,
45.1448698,23.9917827,,Point,node/4714993093,school,SALA DE SPORT,,,,,,,,,,,,,,,,,,,,,,,Sala de sport,,,,,,,,,,,,,,,,,,,,,
44.136399,24.8246408,,Point,node/4715993432,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.129375,24.8244745,,Point,node/4715994956,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
